Article,Headlines,is_sarcasm
https://politics.theonion.com/senator-kelly-loeffler-asks-for-prayers-after-losing-3-1842729741,Senator Kelly Loeffler Asks For Prayers After Losing $3 On Single Stock Due To Coronavirus,1
https://politics.theonion.com/senator-kelly-loeffler-asks-for-prayers-after-losing-3-1842729741,Senator Kelly Loeffler Asks For Prayers After Losing $3 On Single Stock Due To Coronavirus,1
https://politics.theonion.com/senator-kelly-loeffler-asks-for-prayers-after-losing-3-1842729741,Senator Kelly Loeffler Asks For Prayers After Losing $3 On Single Stock Due To Coronavirus,1
https://www.huffpost.com/entry/mary-elizabeth-taylor-state-department-resigns-trump_n_5eebf7b1c5b66437e72f320b,Senior State Department Official Resigns Over Trumps Response To Racial Injustice,0
https://local.theonion.com/serial-killer-nostalgic-for-bygone-days-when-he-could-s-1842094519,Serial Killer Nostalgic For Bygone Days When He Could Still Get Excited By Something As Simple As Setting A Dog On Fire,1
https://www.huffpost.com/entry/sesame-street-black-lives-matter-protests-racism-pledge_n_5ed7c00bc5b68f9bdfdd784a,Sesame Street Vows To Speak Out Against Racism Amid Ongoing Protests,0
https://www.huffpost.com/entry/seth-meyers-confederates-donald-trump_n_5ee3551ec5b6e2c08f836edd,Seth Meyers Gives Trump A History Lesson On Confederate Leader Dips**ts,0
https://www.huffpost.com/entry/seth-meyers-new-york-times-tom-cotton-oped_n_5ed9e895c5b678e83f5d8071,Seth Meyers Issues Blunt Reminder To NYT Over Tom Cottons Fascist Op-Ed,0
https://politics.theonion.com/she-needs-a-bible-now-fuckwad-yes-it-s-for-an-epic-c-1843862969,"She Needs A Bible Now, Fuckwad-Yes, Its For An Epic Clapback! Yells Panicked Pelosi Aide Into Phone",1
https://sports.theonion.com/she-s-about-my-age-reports-mom-watching-halftime-sho-1841420256,"Shes About My Age, Reports Mom Watching Halftime Show",1
https://www.huffpost.com/entry/steve-king-loses-primary-republican_n_5ed6e9fbc5b6aade1be3944a,SHOCK: White Supremacist Congressman Steve King Defeated In GOP Primary,0
https://www.huffpost.com/entry/steve-king-loses-primary-republican_n_5ed6e9fbc5b6aade1be3944a,SHOCK: White Supremacist Congressman Steve King Defeated In GOP Primary,0
https://ogn.theonion.com/shocking-lore-nintendo-says-mario-always-talks-about-b-1841767894,Shocking Lore: Nintendo Says Mario Always Talks About Being Italian Even Though Hes Only A Quarter And His Last Name Is Walsh,1
https://ogn.theonion.com/shocking-lore-nintendo-says-mario-always-talks-about-b-1841767894,Shocking Lore: Nintendo Says Mario Always Talks About Being Italian Even Though Hes Only A Quarter And His Last Name Is Walsh,1
https://ogn.theonion.com/silver-lining-the-last-of-us-2-has-been-delayed-inde-1843002074,Silver Lining: The Last Of Us 2 Has Been Delayed Indefinitely But The Q*bert 50th Anniversary Collection Just Released 12 Years Early,1
https://ogn.theonion.com/silver-lining-the-last-of-us-2-has-been-delayed-inde-1843002074,Silver Lining: The Last Of Us 2 Has Been Delayed Indefinitely But The Q*bert 50th Anniversary Collection Just Released 12 Years Early,1
https://ogn.theonion.com/silver-lining-the-last-of-us-2-has-been-delayed-inde-1843002074,Silver Lining: The Last Of Us 2 Has Been Delayed Indefinitely But The Q*bert 50th Anniversary Collection Just Released 12 Years Early,1
https://ogn.theonion.com/silver-lining-the-last-of-us-2-has-been-delayed-inde-1843002074,Silver Lining: The Last Of Us 2 Has Been Delayed Indefinitely But The Q*bert 50th Anniversary Collection Just Released 12 Years Early,1
https://www.huffpost.com/entry/simon-cowell-ashley-marina-americas-got-talent_n_5eea37f3c5b6a4bce77c24f7,Simon Cowell Asks Girl To Change Song Twice Onstage. Girl Doesnt Fold.,0
https://www.huffpost.com/entry/spanish-singer-pablo-alboran-comes-out-gay_n_5eebd478c5b601382f3200ae,"Singer Pablo Alborán Comes Out As Gay, Vows To Be 100% True To Myself",0
https://local.theonion.com/singing-birds-dressing-princess-all-struggling-with-bra-1843465453,Singing Birds Dressing Princess All Struggling With Bra Clasp,1
https://www.huffpost.com/entry/ian-holm-obituary_n_5eecc893c5b672210a26866a,"Sir Ian Holm Remembered By Fellow Actors Following His Death, Aged 88",0
https://www.huffpost.com/entry/lincoln-project-trump-tulsa-rally-gop_n_5ef015eac5b6f56acbc047c6,Size Matters: Never-Trump GOP Group Dumps On Presidents Puny Rally In New Attack Ad,0
https://www.huffpost.com/entry/jay-pharoah-snl-alum-police-stop-video_n_5ee4af78c5b65b3a48cb57fd,"SNL Alum Jay Pharoah Says Cops Pulled Guns On Him While Walking, Knelt On Neck",0
https://www.huffpost.com/entry/jay-pharoah-snl-alum-police-stop-video_n_5ee4af78c5b65b3a48cb57fd,"SNL Alum Jay Pharoah Says Cops Pulled Guns On Him While Walking, Knelt On Neck",0
https://www.huffpost.com/entry/trump-twitter-agrees-himself_n_5ee86151c5b6a8358d1ce27b,"So True! Trump Mocked For Retweeting Himself, Then Agreeing With Himself",0
https://local.theonion.com/so-called-hero-puts-eggs-at-bottom-of-grocery-bag-1843519568,So-Called Hero Puts Eggs At Bottom Of Grocery Bag,1
https://www.huffpost.com/entry/social-distancing-coronavirus-immigrant-childhood_n_5ea3240fc5b6d376358f1d00,Social Distancing Feels A Lot Like My Immigrant Childhood. Heres How.,0
https://www.huffpost.com/entry/song-of-the-south-disney_n_5ee0f564c5b66552b9a6de28,Song Of The South Trends As Fans Debate Legacy of Disneys Most Notorious Film,0
https://www.theonion.com/son-of-a-bitch-mouse-solves-maze-researchers-spent-mont-1842274622,Son-Of-A-Bitch Mouse Solves Maze Researchers Spent Months Building,1
https://www.huffpost.com/entry/sophie-turner-schools-commenter-questioning-black-lives-matter-protests_n_5ede29ecc5b6ded86fb81a6e,Sophie Turner Schools Commenter Questioning Black Lives Matter Protests,0
https://www.huffpost.com/entry/southern-baptist-membership_n_5eda7c43c5b695fc9e8f9ca6,Southern Baptists Report Biggest Single Year Membership Drop In Decades,0
https://politics.theonion.com/southern-governors-argue-covid-19-good-christian-virus-1842665057,Southern Governors Argue Covid-19 Good Christian Virus That Wouldnt Dare Spread During Church,1
https://politics.theonion.com/southern-governors-argue-covid-19-good-christian-virus-1842665057,Southern Governors Argue Covid-19 Good Christian Virus That Wouldnt Dare Spread During Church,1
https://politics.theonion.com/southern-governors-argue-covid-19-good-christian-virus-1842665057,Southern Governors Argue Covid-19 Good Christian Virus That Wouldnt Dare Spread During Church,1
https://politics.theonion.com/southern-governors-argue-covid-19-good-christian-virus-1842665057,Southern Governors Argue Covid-19 Good Christian Virus That Wouldnt Dare Spread During Church,1
https://politics.theonion.com/southern-governors-argue-covid-19-good-christian-virus-1842665057,Southern Governors Argue Covid-19 Good Christian Virus That Wouldnt Dare Spread During Church,1
https://ogn.theonion.com/speedrunner-accidentally-enjoys-game-for-a-moment-1843390557,Speedrunner Accidentally Enjoys Game For A Moment,1
https://ogn.theonion.com/speedrunner-accidentally-enjoys-game-for-a-moment-1843390557,Speedrunner Accidentally Enjoys Game For A Moment,1
https://www.huffpost.com/entry/spike-lee-backtracks-woody-allen-cancel-culture_n_5ee64013c5b68291e3225b01,Spike Lee Backtracks Defense Of Friend Woody Allen: My Words Were Wrong,0
https://www.huffpost.com/entry/spike-lee-says-trump-shouldnt-talk-about-george-floyd_n_5edfa1c4c5b66e4c3312eab9,Spike Lee Says Trump Should Not Talk About George Floyd,0
https://www.huffpost.com/entry/stacey-abrams-meghan-mccain-the-view-trump_n_5ee31211c5b67a2efedcdc1b,"Stacey Abrams Schools Meghan McCain On Authoritarian Trump, Georgia Voting Mess",0
https://www.huffpost.com/entry/anti-protest-laws-free-speech_n_5ed958c3c5b6a11919831bb3,States Have Put 54 New Restrictions On Peaceful Protests Since Ferguson,0
https://sports.theonion.com/stephen-a-smith-i-ve-loved-ha-seong-kim-for-years-b-1843319538,"Stephen A. Smith: Ive Loved Ha-Seong Kim For Years, But He Will Simply Never Be The Player Jeong Choi Is",1
https://sports.theonion.com/stephen-a-smith-i-ve-loved-ha-seong-kim-for-years-b-1843319538,"Stephen A. Smith: Ive Loved Ha-Seong Kim For Years, But He Will Simply Never Be The Player Jeong Choi Is",1
https://www.huffpost.com/entry/stephen-colbert-donald-trump-lgbtq_n_5ee8a58ac5b67afa67cc6985,Stephen Colbert Explains Trumps Kid-Like Response To LGBTQ Ruling,0
https://www.huffpost.com/entry/stephen-colbert-donald-trump-protests-tgif_n_5edb5487c5b6da5b989100c0,Stephen Colbert Puts Savage New Spin On TGIF For The Trump Era,0
https://www.huffpost.com/entry/stephen-colbert-donald-trump-supreme-court-kkk_n_5eec823dc5b6b734e34e2983,Stephen Colbert Shreds Trumps Supreme Court Gripe With A KKK Zinger,0
https://politics.theonion.com/stephen-miller-hurt-at-being-passed-over-for-job-stalki-1841048749,Stephen Miller Hurt At Being Passed Over For Job Stalking Female Ambassador,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://www.theonion.com/stimulus-dreck-1844003437,Stimulus Dreck,1
https://local.theonion.com/store-reopens-just-in-time-for-closeout-sale-1843412837,Store Reopens Just In Time For Closeout Sale,1
https://www.huffpost.com/entry/nina-simone-pegasus-street-art-protests_n_5ed8fc0ec5b69b39db20c4b9,Street Artist Honors Protesters With Nina Simones Iconic Quote About Freedom,0
https://www.theonion.com/struggling-united-states-purchased-by-private-equity-fi-1843196785,Struggling United States Purchased By Private Equity Firm,1
https://www.theonion.com/study-finds-it-statistically-impossible-that-your-mom-t-1843340444,Study Finds It Statistically Impossible That Your Mom The Best Mom In The World,1
https://www.theonion.com/study-dolphins-not-so-intelligent-on-land-1843852136,Study: Dolphins Not So Intelligent On Land,1
https://www.huffpost.com/entry/sunny-hostin-meghan-mccain-gone-with-the-wind_n_5ee1096ac5b68bd282e5f6d2,Sunny Hostin Has No Time For Meghan McCains Gone With The Wind Lament,0
https://www.huffpost.com/entry/meidas-touch-ivanka-grump-free-speech-protest-video_n_5edd7e72c5b6c78ceb0112c1,Supercut Mixes Ivanka Trumps Clueless Speech With Attacks On Protesters,0
https://www.huffpost.com/entry/supreme-court-trump-administration-sanctuary-city-laws-california-legal-challenge_n_5ee77b95c5b6b416610327f6,Supreme Court Declines To Hear Trumps Legal Challenge To Sanctuary Laws,0
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.theonion.com/supreme-court-rules-federal-law-protects-lgbt-workers-1844054333,Supreme Court Rules Federal Law Protects LGBT Workers,1
https://www.huffpost.com/entry/supreme-court-leaves-daca-in-place-dreamers_n_5ea1ad75c5b6f5350a34cec5,"Supreme Court Rules Trump Wrongly Ended DACA, Leaves Program In Place",0
https://www.huffpost.com/entry/scotus-lgbtq-transgender-decision_n_5ebefe48c5b6299362046713,Supreme Court Says LGBTQ Employees Are Protected By Civil Rights Employment Statutes,0
https://www.huffpost.com/entry/susan-rice-donald-trump-racist-administration_n_5eedafd9c5b63562b7604a94,Susan Rice Explains Exactly Why Trumps White House Is Racist To Its Core,0
https://www.huffpost.com/entry/trayvon-martin-mother-sybrina-fulton-running-for-office-florida_n_5edfb2edc5b661d60f9a2707,"Sybrina Fulton, Trayvon Martins Mother, Qualifies To Run For Public Office",0
https://www.huffpost.com/entry/largest-american-flag-tatters_n_5ed73956c5b65a4210018a97,Symbol In The Sky? Largest Free-Flying American Flag Torn To Shreds By Storm,0
https://www.huffpost.com/entry/system-of-a-down-trump-dolmayan-tankian_n_5ed94342c5b694927ef78888,System Of A Down Bandmates Post Wildly Divergent Views Of Trump On Instagram,0
https://sports.theonion.com/taiwanese-robot-baseball-fan-ejected-for-yelling-slurs-1842920399,Taiwanese Robot Baseball Fan Ejected For Yelling Slurs At Pitch Camera,1
https://sports.theonion.com/taiwanese-robot-baseball-fan-ejected-for-yelling-slurs-1842920399,Taiwanese Robot Baseball Fan Ejected For Yelling Slurs At Pitch Camera,1
https://sports.theonion.com/taiwanese-robot-baseball-fan-ejected-for-yelling-slurs-1842920399,Taiwanese Robot Baseball Fan Ejected For Yelling Slurs At Pitch Camera,1
https://sports.theonion.com/taiwanese-robot-baseball-fan-ejected-for-yelling-slurs-1842920399,Taiwanese Robot Baseball Fan Ejected For Yelling Slurs At Pitch Camera,1
https://www.huffpost.com/entry/tammy-duckworth-trump-military-protesters-digusting_n_5ed7fc3ec5b675737dc0de21,"Tammy Duckworth: Trumps Use Of Military Against Protesters Is ""Disgusting""",0
https://sports.theonion.com/tampa-bay-also-acquires-deion-branch-kevin-faulk-troy-1843026345,"Tampa Bay Also Acquires Deion Branch, Kevin Faulk, Troy Brown From Patriots",1
https://sports.theonion.com/tampa-bay-also-acquires-deion-branch-kevin-faulk-troy-1843026345,"Tampa Bay Also Acquires Deion Branch, Kevin Faulk, Troy Brown From Patriots",1
https://sports.theonion.com/tampa-bay-also-acquires-deion-branch-kevin-faulk-troy-1843026345,"Tampa Bay Also Acquires Deion Branch, Kevin Faulk, Troy Brown From Patriots",1
https://sports.theonion.com/tampa-bay-also-acquires-deion-branch-kevin-faulk-troy-1843026345,"Tampa Bay Also Acquires Deion Branch, Kevin Faulk, Troy Brown From Patriots",1
https://www.huffpost.com/entry/west-virginia-teacher-strikes-senate-primary_n_5ee0f238c5b6147d60259085,Teacher Ousts West Virginia State Senate Leader In GOP Primary,0
https://www.huffpost.com/entry/west-virginia-teacher-strikes-senate-primary_n_5ee0f238c5b6147d60259085,Teacher Ousts West Virginia State Senate Leader In GOP Primary,0
https://www.huffpost.com/entry/ben-stiller-teddy-roosevelt-statue_n_5ef02abcc5b676360572f3b9,Teddy Roosevelt Statue Gets Evicted From Outside Museum Of Natural History,0
https://local.theonion.com/teleconferencing-pastor-requests-any-worshipper-current-1843129229,Teleconferencing Pastor Requests Any Worshipper Currently Speaking In Tongues Go On Mute,1
https://local.theonion.com/teleconferencing-pastor-requests-any-worshipper-current-1843129229,Teleconferencing Pastor Requests Any Worshipper Currently Speaking In Tongues Go On Mute,1
https://www.huffpost.com/entry/tennessee-abortion-bill_n_5eec70cbc5b6b7546347a6d1,Tennessee Lawmakers Advance 6-Week Abortion Ban In Overnight Vote,0
https://www.huffpost.com/entry/tennessee-vote-by-mail-ruling_n_5ed9ffb4c5b6bc618d781a52,"Tennessee Must Allow Vote By Mail For All Amid Coronavirus Pandemic, Judge Rules",0
https://ogn.theonion.com/terrifying-implications-leaked-nintendo-source-code-co-1843523370,Terrifying Implications: Leaked Nintendo Source Code Could Give Terrorists The Ability To Weaponize Kirby,1
https://www.huffpost.com/entry/dan-patrick-racism-jesus_n_5ed88f81c5b6ea15610b63f8,Texas Lt. Gov: Racism Wont Stop Until We Accept Jesus Christ,0
https://www.huffpost.com/entry/danny-masterson-scientologist-rape-charge_n_5eea8f5ec5b65b1545518524,That 70s Show Actor Danny Masterson Charged With Raping 3 Women,0
https://ogn.theonion.com/the-10-greatest-games-of-the-past-decade-1840534191,The 10 Greatest Games Of The Past Decade,1
https://ogn.theonion.com/the-10-greatest-games-of-the-past-decade-1840534191,The 10 Greatest Games Of The Past Decade,1
https://ogn.theonion.com/the-11-best-games-to-play-for-the-nintendo-switch-1843476876,The 11 Best Games To Play For The Nintendo Switch,1
https://www.huffpost.com/entry/black-lives-matter-protests-change_n_5ee28ed5c5b64c615ed303d1,The Black Lives Matter Protests Are Working. Heres Proof.,0
https://www.huffpost.com/entry/glee-lea-michele-samantha-marie-ware-living-hell_n_5ed64cbbc5b6ccd7c56bb8f8,The Cast Of Glee Is Turning On Lea Michele For Making The Show A Living Hell,0
https://www.huffpost.com/entry/congress-coronavirus-trump-stimulus_n_5ee8d60dc5b6cd6fa09c9900,"The Coronavirus Is Still Spreading, Trump And Congress Are Still Dithering",0
https://www.huffpost.com/entry/coronavirus-online-friends_n_5e74fbeec5b6eab77947958f,The Coronavirus Made Me Realize How Lucky I Am To Have My Online Friends,0
https://www.huffpost.com/entry/the-coronavirus-doesnt-care-that-were-bored_n_5eebbc0dc5b6d9234ce7b1b7,The Coronavirus Pandemic Doesnt Care That Were All Bored With It,0
https://www.huffpost.com/entry/hydroxychloroquine-lupus-plaquenil-coronavirus-deaths-united-states_n_5e84b079c5b6a1bb76514b04,The COVID-19 Panic Created A Shortage Of My Life-Saving Meds. Im Afraid I Wont Make It.,0
https://www.huffpost.com/entry/daily-show-psa-america-canada-invade_n_5ee3213dc5b67b5d205f313a,The Daily Show PSA Begs Canada To Invade Failed State America,0
https://www.huffpost.com/entry/dnc-ad-biden-trump-2020_n_5ee8fa2bc5b62a3be61af233,The Democratic Party Launches Its First 2020 Ad Campaign Targeting Trump,0
https://www.huffpost.com/entry/federal-reserve-coronavirus-oil-fossil-fuel_n_5ef0d000c5b694977f2a8219,The Feds Coronavirus Spending On Fossil Fuel Could Dig A $19 Billion Money Pit,0
https://www.huffpost.com/entry/janeese-lewis-george-districi-of-columbia-police-reform-city-councils_n_5edaab12c5b6dc3de7b95082,The Fight To Fix Policing Starts At The City Council,0
https://www.huffpost.com/entry/hartley-sawyer-the-flash-cw_n_5ede7fe1c5b6a6c8f59dab5d,The Flash Star Hartley Sawyer Fired After Hateful Tweets Surface,0
https://www.huffpost.com/entry/grammy-awards-urban-category-name-change_n_5ee10dc4c5b66f4cdb0cdac3,The Grammys Rebrand Urban And Rap Categories To Be More Inclusive,0
https://ogn.theonion.com/the-hardest-boss-battles-of-all-time-1841494841,The Hardest Boss Battles Of All Time,1
https://ogn.theonion.com/the-hardest-boss-battles-of-all-time-1841494841,The Hardest Boss Battles Of All Time,1
https://www.huffpost.com/entry/parenting-social-distancing-coronavirus_n_5e6fb52ac5b6eab7793a0c4d,The Heartbreaking Reality Of Parenting In The Coronavirus Pandemic,0
https://sports.theonion.com/the-last-dance-director-defends-creative-choice-to-fl-1843396972,The Last Dance Director Defends Creative Choice To Flash Forward To 2046,1
https://sports.theonion.com/the-last-dance-director-defends-creative-choice-to-fl-1843396972,The Last Dance Director Defends Creative Choice To Flash Forward To 2046,1
https://www.huffpost.com/entry/the-militarization-of-local-police-has-been-decades-in-the-making_n_5ed6d003c5b6a4e38f6a4fd6,The Militarization Of Local Police Has Been Decades In The Making,0
https://ogn.theonion.com/the-most-unforgettable-video-game-levels-of-all-time-1841691798,The Most Unforgettable Video Game Levels Of All Time,1
https://ogn.theonion.com/the-most-unforgettable-video-game-levels-of-all-time-1841691798,The Most Unforgettable Video Game Levels Of All Time,1
https://www.huffpost.com/entry/governor-cuomo-coronavirus-new-york-prisons_n_5e987c9fc5b65eae70a0d5f4,The One Crucial Step Gov. Cuomo Hasnt Taken That Could Save Thousands Of Lives,0
https://entertainment.theonion.com/the-onion-s-guide-to-the-2020-oscars-best-actresses-1841523622,The Onions Guide To The 2020 Oscars: Best Actresses,1
https://www.huffpost.com/entry/coronavirus-gender-roles-parenting_n_5e9760a2c5b65eae709e50d2,The Pandemic Has Reversed The Usual Gender Roles In My House And I Love It,0
https://www.huffpost.com/entry/police-medics-protests-george-floyd_n_5eda95b1c5b656c8b5c7c83a,The Police Are Targeting Protest Medics,0
https://www.huffpost.com/entry/police-medics-protests-george-floyd_n_5eda95b1c5b656c8b5c7c83a,The Police Are Targeting Protest Medics,0
https://www.huffpost.com/entry/police-medics-protests-george-floyd_n_5eda95b1c5b656c8b5c7c83a,The Police Are Targeting Protest Medics,0
https://www.huffpost.com/entry/the-police-arent-good-at-solving-crimes_n_5ee7b4fbc5b614b68adec9b1,The Police Arent Very Good At Their Main Job: Solving Crimes,0
https://www.huffpost.com/entry/police-spying-on-black-reporters-activists-im-one-of-them_n_5edf88f8c5b616fc8abe9bb8,The Police Have Been Spying On Black Reporters And Activists For Years. I Know Because Im One Of Them.,0
https://www.huffpost.com/entry/police-abuses-protests_n_5ed7f339c5b68462d39e905e,The Police Have Shown Their True Colors,0
https://www.huffpost.com/entry/real-looters-bronx-protest-racial-justice_n_5eecc6bfc5b672210a268262,The Real Looters Of The Bronx,0
https://www.huffpost.com/entry/boogaloo-protests-antifa-far-right_n_5ee3f503c5b6d5d0fc68f37d,The Real Violent Extremist Threat Growing During Protests,0
https://www.huffpost.com/entry/like-me-too-but-for-racism_n_5edfee15c5b64843bde220d0,The Reckoning Over Workplace Racism Has Begun,0
https://www.huffpost.com/entry/f-donald-trump-art-campaign-2020_n_5eee0393c5b639ba77c9552e,The R-Rated Art Campaign Thats A 2-Word Primal Scream Against Trump,0
https://www.huffpost.com/entry/religious-liberty-lgbtq-rights-supreme-court_n_5ee7ae6ac5b69e598c702154,The Supreme Courts Landmark LGBTQ Rights Decision Didnt Address One Crucial Thing,0
https://entertainment.theonion.com/the-top-10-celebrity-pip-blips-1843288229,The Top 10 Celebrity Pip Blips,1
https://entertainment.theonion.com/the-top-10-celebrity-pip-blips-1843288229,The Top 10 Celebrity Pip Blips,1
https://entertainment.theonion.com/the-top-10-prevented-nip-slips-1843285958,The Top 10 Prevented Nip Slips,1
https://entertainment.theonion.com/the-top-10-prevented-nip-slips-1843285958,The Top 10 Prevented Nip Slips,1
https://www.theonion.com/the-topical-wins-a-pulitzer-1843238401,The Topical Wins A Pulitzer,1
https://www.huffpost.com/entry/coronavirus-workplace-safety_n_5eebacd1c5b63b6c800fb70b,The Trump Administration Has Left Workplace Safety Up To Your Boss,0
https://www.huffpost.com/entry/coronavirus-workplace-safety_n_5eebacd1c5b63b6c800fb70b,The Trump Administration Has Left Workplace Safety Up To Your Boss,0
https://www.huffpost.com/entry/coronavirus-workplace-safety_n_5eebacd1c5b63b6c800fb70b,The Trump Administration Has Left Workplace Safety Up To Your Boss,0
https://www.huffpost.com/entry/nickelodeons-pride-post-spongebob_n_5ee764b6c5b69f24e8c450cc,The Truth Behind Nickelodeons Pride Post About SpongeBob,0
https://www.huffpost.com/entry/walking-dead-khary-payton-transgender-son-karter_n_5ee8c799c5b64c03ad9419a0,The Walking Dead Star Khary Payton Introduces His Transgender Son To The World,0
https://www.theonion.com/theonion-com-has-been-designated-as-a-pandemic-shelter-1843104664,TheOnion.com Has Been Designated As A Pandemic Shelter In The Event That Covid-19 Could Spread Through The Internet,1
https://www.theonion.com/theonion-com-has-been-designated-as-a-pandemic-shelter-1843104664,TheOnion.com Has Been Designated As A Pandemic Shelter In The Event That Covid-19 Could Spread Through The Internet,1
https://www.theonion.com/theonion-com-has-been-designated-as-a-pandemic-shelter-1843104664,TheOnion.com Has Been Designated As A Pandemic Shelter In The Event That Covid-19 Could Spread Through The Internet,1
https://www.huffpost.com/entry/best-plus-size-clothing-amazons-big-style-sale-2020_l_5ef0c6e6c5b6aa5bb1bb8d3b,There Are A Lot Of Plus-Size Clothes Hiding In Amazons Big Style Sale,0
https://www.huffpost.com/entry/best-plus-size-clothing-amazons-big-style-sale-2020_l_5ef0c6e6c5b6aa5bb1bb8d3b,There Are A Lot Of Plus-Size Clothes Hiding In Amazons Big Style Sale,0
https://www.huffpost.com/entry/dementia-lewy-body-coronavirus_n_5e8de423c5b61ada15c0cbc0,"Theres A Global Pandemic, And My Father Has Absolutely No Idea",0
https://www.huffpost.com/entry/affordable-office-chairs-that-arent-ugly-and-good-for-your-back_l_5ed6c75dc5b6aade1be38119,These Affordable Office Chairs Arent Ugly And Are Still Good For Your Back,0
https://www.huffpost.com/entry/stripper-food-delivery-portland_n_5e7a138cc5b6f5b7c54b6278,These Strippers Are Delivering Food To Stay Employed And Bring Joy During Coronavirus,0
https://politics.theonion.com/they-can-t-impeach-someone-they-can-t-see-say-trump-1841102118,"They Cant Impeach Someone They Cant See, Say Trump Boys Cramming Dad Into Homemade Bunker Under Oval Office Desk",1
https://local.theonion.com/things-must-be-getting-pretty-serious-for-girlfriend-s-1842244118,Things Must Be Getting Pretty Serious For Girlfriends Dad To Gift Bottle Of BBQ Sauce,1
https://local.theonion.com/this-is-a-crazy-time-and-it-s-okay-if-you-re-scared-1843544576,"This Is A Crazy Time, And Its Okay If Youre Scared Says Man Burying Gagged Prisoner Alive",1
https://www.huffpost.com/entry/black-medical-student-wants-white-professors-to-know_n_5ed91238c5b6e0feefc26315,"This Is What I Want To Tell My White Professors When They Ask, How Are You Today?",0
https://www.huffpost.com/entry/ocd-covid-19-pandemic_n_5e792011c5b6f5b7c5496b49,This Is What Its Like To Have OCD During The Coronavirus Pandemic,0
https://www.huffpost.com/entry/cdc-guidelines-for-offices-reopen-coronavirus_l_5ed14ee7c5b63f2b5793e435,This Is What The CDC Wants Offices To Look Like When They Reopen,0
https://www.huffpost.com/entry/cdc-guidelines-for-offices-reopen-coronavirus_l_5ed14ee7c5b63f2b5793e435,This Is What The CDC Wants Offices To Look Like When They Reopen,0
https://www.huffpost.com/entry/this-marine-widow-turned-tragedy-to-triumph_l_5e8202ccc5b66149226b69e6,This Marine Widow Turned Tragedy To Triumph,0
https://www.huffpost.com/entry/this-military-wife-is-helping-her-massively-underemployed-community-get-hired_l_5e97ae7cc5b65eae709ed6e3,This Military Wife Is Helping Her Massively Underemployed Community Get Hired,0
https://local.theonion.com/this-tastes-like-nothing-i-must-have-coronavirus-sa-1842457483,"This Tastes Like Nothing, I Must Have Coronavirus, Says Man Who Has Only Eaten Mac And Cheese For Last 8 Meals",1
https://entertainment.theonion.com/this-the-part-of-musical-number-where-everyone-in-choru-1841932893,This The Part Of Musical Number Where Everyone In Chorus Slowly Kneels Around Main Character,1
https://entertainment.theonion.com/this-the-part-of-musical-number-where-everyone-in-choru-1841932893,This The Part Of Musical Number Where Everyone In Chorus Slowly Kneels Around Main Character,1
https://www.huffpost.com/entry/this-veteran-is-strengthening-national-security-by-giving-women-a-seat-at-the-table_l_5e839aacc5b6871702a5d98c,This Veteran Is Strengthening National Security By Giving Women A Seat At The Table,0
https://www.theonion.com/this-woman-was-isolated-in-her-nursing-home-so-her-gra-1843176183,"This Woman Was Isolated In Her Nursing Home, So Her Grandchildren Stood Outside With Signs To Ask Her For Money",1
https://www.theonion.com/this-woman-was-isolated-in-her-nursing-home-so-her-gra-1843176183,"This Woman Was Isolated In Her Nursing Home, So Her Grandchildren Stood Outside With Signs To Ask Her For Money",1
https://www.theonion.com/this-woman-was-isolated-in-her-nursing-home-so-her-gra-1843176183,"This Woman Was Isolated In Her Nursing Home, So Her Grandchildren Stood Outside With Signs To Ask Her For Money",1
https://www.theonion.com/thousands-of-stockpiled-ventilators-sent-to-new-york-ho-1843156180,Thousands Of Stockpiled Ventilators Sent To New York Hospitals Turn Out To Be Claw Machines,1
https://www.theonion.com/thousands-of-stockpiled-ventilators-sent-to-new-york-ho-1843156180,Thousands Of Stockpiled Ventilators Sent To New York Hospitals Turn Out To Be Claw Machines,1
https://www.theonion.com/thousands-of-stockpiled-ventilators-sent-to-new-york-ho-1843156180,Thousands Of Stockpiled Ventilators Sent To New York Hospitals Turn Out To Be Claw Machines,1
